dataset: dp_pix_b8_eps0_1
dataset_root: data/dp/dp_pix_b8/eps0.1
device: mps
num_classes: 40
epoch 014/100 | train_loss=3.6747 train_acc=0.0417 | val_loss=3.6732 val_acc=0.0750 | test_loss=3.6730 test_acc=0.0500 test_top5_acc=0.2375
epoch 015/100 | train_loss=3.6705 train_acc=0.0500 | val_loss=3.6703 val_acc=0.0750 | test_loss=3.6702 test_acc=0.0750 test_top5_acc=0.2375
epoch 016/100 | train_loss=3.6679 train_acc=0.0500 | val_loss=3.6667 val_acc=0.0875 | test_loss=3.6668 test_acc=0.0750 test_top5_acc=0.2125
epoch 017/100 | train_loss=3.6635 train_acc=0.0625 | val_loss=3.6625 val_acc=0.0875 | test_loss=3.6628 test_acc=0.0625 test_top5_acc=0.1875
epoch 018/100 | train_loss=3.6562 train_acc=0.0417 | val_loss=3.6571 val_acc=0.0875 | test_loss=3.6576 test_acc=0.0750 test_top5_acc=0.2125
epoch 019/100 | train_loss=3.6531 train_acc=0.0667 | val_loss=3.6504 val_acc=0.0875 | test_loss=3.6512 test_acc=0.0750 test_top5_acc=0.2125
epoch 020/100 | train_loss=3.6454 train_acc=0.0458 | val_loss=3.6420 val_acc=0.0875 | test_loss=3.6431 test_acc=0.0750 test_top5_acc=0.2125
epoch 021/100 | train_loss=3.6351 train_acc=0.0583 | val_loss=3.6316 val_acc=0.0875 | test_loss=3.6328 test_acc=0.0750 test_top5_acc=0.1875
epoch 022/100 | train_loss=3.6202 train_acc=0.0708 | val_loss=3.6179 val_acc=0.0875 | test_loss=3.6194 test_acc=0.0750 test_top5_acc=0.1875
epoch 023/100 | train_loss=3.6150 train_acc=0.0583 | val_loss=3.6000 val_acc=0.0875 | test_loss=3.6019 test_acc=0.0750 test_top5_acc=0.1750
epoch 024/100 | train_loss=3.5878 train_acc=0.0667 | val_loss=3.5774 val_acc=0.0875 | test_loss=3.5799 test_acc=0.0750 test_top5_acc=0.1875
epoch 025/100 | train_loss=3.5662 train_acc=0.0625 | val_loss=3.5475 val_acc=0.0875 | test_loss=3.5520 test_acc=0.0750 test_top5_acc=0.1875
epoch 026/100 | train_loss=3.5362 train_acc=0.0708 | val_loss=3.5087 val_acc=0.0875 | test_loss=3.5158 test_acc=0.0750 test_top5_acc=0.2625
